분류종류,분류차순정보,분류범위,신분류코드,신분류항목명,구분류코드,구분류항목명
KSCO,7,4,2870,주방장 및 요리 연구가,4412,중식 주방장 및 조리사
KSCO,7,4,2870,주방장 및 요리 연구가,4411,한식 주방장 및 조리사
KSCO,7,4,2870,주방장 및 요리 연구가,4419,기타 주방장 및 조리사
KSCO,7,4,2870,주방장 및 요리 연구가,4429,기타 음식서비스 종사원
KSCO,7,4,2870,주방장 및 요리 연구가,4414,일식 주방장 및 조리사
KSCO,7,4,2881,공연·영화 및 음반 기획자,2735,행사기획자
KSCO,7,4,2882,연예인 및 스포츠 매니저,2891,연예인 및 스포츠 매니저
KSCO,7,4,3111,조세행정 사무원,3111,조세행정 사무원
KSCO,7,4,3112,관세행정 사무원,3112,관세행정 사무원
KSCO,7,4,3113,병무행정 사무원,3113,병무행정 사무원
KSCO,7,4,3114,국가 및 지방 행정 사무원,3114,국가·지방 및 공공행정 사무원
KSCO,7,4,3115,공공행정 사무원,3114,국가·지방 및 공공행정 사무원
KSCO,7,4,3121,기획 및 마케팅 사무원,3121,기획 및 마케팅 사무원
KSCO,7,4,3122,인사 및 교육·훈련 사무원,3122,인사 및 교육·훈련 사무원
KSCO,7,4,3123,자재 관리 사무원,3123,자재관리 사무원
KSCO,7,4,3124,생산 및 품질 관리 사무원,3124,생산 및 품질 관리 사무원
KSCO,7,4,3125,무역 사무원,3125,무역 사무원
KSCO,7,4,3126,운송 사무원,3126,운송 사무원
KSCO,7,4,3127,총무 사무원 및 대학 행정조교,3127,총무 사무원
KSCO,7,4,3131,회계 사무원,3131,회계 사무원
KSCO,7,4,3132,경리 사무원,3132,경리 사무원
KSCO,7,4,3141,비서,3141,비서
KSCO,7,4,3142,전산 자료 입력원 및 사무 보조원,3142,전산 자료 입력원 및 사무 보조원
KSCO,7,4,3201,출납 창구 사무원,3201,출납창구 사무원
KSCO,7,4,3202,보험 심사원 및 사무원,3202,보험 심사원 및 사무원
KSCO,7,4,3203,은행 사무원,3203,금융관련 사무원
KSCO,7,4,3204,증권 사무원,3203,금융관련 사무원
KSCO,7,4,3205,수금원 및 신용 추심원,9922,수금원
KSCO,7,4,3205,수금원 및 신용 추심원,3204,신용 추심원
KSCO,7,4,3209,기타 금융 사무원,3203,금융관련 사무원
KSCO,7,4,3301,법률 관련 사무원,3301,법률관련 사무원
KSCO,7,4,3302,감사 사무원,3302,감사 사무원
KSCO,7,4,3910,통계 관련 사무원,3910,통계관련 사무원
KSCO,7,4,3921,여행 사무원,3921,여행 사무원
KSCO,7,4,3922,안내·접수원 및 전화교환원,3922,안내 · 접수 사무원 및 전화교환원
KSCO,7,4,3991,고객 상담 및 모니터 요원,3142,전산 자료 입력원 및 사무 보조원
KSCO,7,4,3991,고객 상담 및 모니터 요원,3991,고객 상담 및 모니터 요원
KSCO,7,4,3999,기타 사무원,2473,직업상담사 및 취업 알선원
KSCO,7,4,3999,기타 사무원,3999,기타 사무원
KSCO,7,4,4111,경찰관 및 수사관,4111,경찰관
KSCO,7,4,4112,소방관,4112,소방관
KSCO,7,4,4113,소년원 학교 교사 및 교도관,4113,소년보호관 및 교도관
KSCO,7,4,4121,경호원,4121,경호원
KSCO,7,4,4122,청원경찰,4122,청원 경찰
KSCO,7,4,4123,시설 및 특수 경비원,4123,무인 경비원
KSCO,7,4,4123,시설 및 특수 경비원,4121,경호원
KSCO,7,4,4123,시설 및 특수 경비원,9421,경비원
KSCO,7,4,4123,시설 및 특수 경비원,4129,기타 경호 및 보안 관련 종사원
KSCO,7,4,4129,기타 경호 및 보안 관련 종사원,4129,기타 경호 및 보안 관련 종사원
KSCO,7,4,4211,돌봄 서비스 종사원,4219,기타 의료·복지 관련 서비스 종사원
KSCO,7,4,4211,돌봄 서비스 종사원,4211,간병인
KSCO,7,4,4212,보육 및 교사 보조 서비스 종사원,2599,보조 교사 및 기타 교사
KSCO,7,4,4212,보육 및 교사 보조 서비스 종사원,4219,기타 의료·복지 관련 서비스 종사원
KSCO,7,4,4212,보육 및 교사 보조 서비스 종사원,9512,육아 도우미
KSCO,7,4,4219,기타 돌봄 및 보건 서비스 종사원,4219,기타 의료·복지 관련 서비스 종사원
KSCO,7,4,4221,이용사,4221,이용사
KSCO,7,4,4222,미용사,4222,미용사
KSCO,7,4,4223,피부 및 체형 관리사,4223,피부미용 및 체형관리사
KSCO,7,4,4224,메이크업 아티스트 및 분장사,4224,메이크업 아티스트 및 분장사
KSCO,7,4,4229,기타 미용 관련 서비스 종사원,4229,기타 미용관련 서비스 종사원
KSCO,7,4,4231,결혼상담원 및 웨딩플래너,4231,결혼 상담원 및 웨딩플래너
KSCO,7,4,4232,혼례 종사원,4232,혼례 종사원
KSCO,7,4,4233,장례 상담원 및 장례 지도사,4233,장례 상담원 및 장례 지도사
KSCO,7,4,4291,반려동물 미용 및 관리 종사원,4219,기타 의료·복지 관련 서비스 종사원
KSCO,7,4,4291,반려동물 미용 및 관리 종사원,2899,마술사 및 기타 문화· 예술 관련 종사자
KSCO,7,4,4291,반려동물 미용 및 관리 종사원,4225,애완동물 미용사
KSCO,7,4,4292,점술가 및 민속신앙 종사원,4290,기타 이미용·예식 및 의료보조 서비스 종사원
KSCO,7,4,4293,개인 생활 서비스 종사원,4290,기타 이미용·예식 및 의료보조 서비스 종사원
KSCO,7,4,4311,항공기 객실 승무원,4311,항공기 객실승무원
KSCO,7,4,4312,선박 및 열차 객실 승무원,4312,선박 및 열차 객실승무원
KSCO,7,4,4321,여가 및 관광 서비스 종사원,3922,안내 · 접수 사무원 및 전화교환원
KSCO,7,4,4321,여가 및 관광 서비스 종사원,4321,여행 및 관광통역 안내원
KSCO,7,4,4322,숙박시설 서비스 종사원,4322,숙박시설 서비스원
KSCO,7,4,4323,오락시설 서비스 종사원,4323,오락시설 서비스원
KSCO,7,4,4329,기타 여가 서비스 종사원,4329,기타 여가 및 스포츠 관련 종사원
KSCO,7,4,4411,한식 조리사,4411,한식 주방장 및 조리사
KSCO,7,4,4412,중식 조리사,4412,중식 주방장 및 조리사
KSCO,7,4,4413,양식 조리사,4413,양식 주방장 및 조리사
KSCO,7,4,4414,일식 조리사,4414,일식 주방장 및 조리사
KSCO,7,4,4415,음료 조리사,4419,기타 주방장 및 조리사
KSCO,7,4,4419,기타 조리사,4419,기타 주방장 및 조리사
KSCO,7,4,4421,바텐더,4421,바텐더
KSCO,7,4,4422,웨이터,4422,웨이터
KSCO,7,4,4429,기타 음식 서비스 종사원,4429,기타 음식서비스 종사원
KSCO,7,4,5101,자동차 영업원,5101,자동차 영업원
KSCO,7,4,5102,제품 및 광고 영업원,5102,제품 및 광고 영업원
KSCO,7,4,5103,보험 모집인 및 투자 권유 대행인,5103,보험 설계사 및 간접투자증권 판매인
KSCO,7,4,5104,대출 및 신용카드 모집인,9999,기타 서비스관련 단순 종사원
KSCO,7,4,5104,대출 및 신용카드 모집인,5102,제품 및 광고 영업원
KSCO,7,4,5211,소규모 상점 경영 및 일선 관리 종사원,5211,상점 판매원
KSCO,7,4,5212,상점 판매원,5211,상점 판매원
KSCO,7,4,5213,매표원 및 복권 판매원,5212,매표원 및 복권 판매원
KSCO,7,4,5214,매장 계산원 및 요금 정산원,5213,매장계산원 및 요금정산원
KSCO,7,4,5220,상품 대여원,5220,상품 대여원
KSCO,7,4,5311,단말기 및 통신 서비스 판매원,5302,통신서비스판매원
KSCO,7,4,5312,온라인 쇼핑 판매원,5304,인터넷 판매원
KSCO,7,4,5313,텔레마케터,5303,텔레마케터
KSCO,7,4,5321,방문 판매원,5301,방문 판매원
KSCO,7,4,5322,노점 및 이동 판매원,5305,노점 및 이동 판매원
KSCO,7,4,5323,홍보 도우미 및 판촉원,5306,홍보 도우미 및 판촉원
KSCO,7,4,6111,곡식작물 재배원,6111,곡식작물 재배원
KSCO,7,4,6112,채소 및 특용작물 재배원,6112,채소 및 특용작물 재배원
KSCO,7,4,6113,과수작물 재배원,6113,과수작물 재배원
KSCO,7,4,6121,원예작물 재배원,6121,원예작물 재배원
KSCO,7,4,6122,조경원,6122,조경원
KSCO,7,4,6131,낙농업 관련 종사원,6131,낙농업관련 종사원
KSCO,7,4,6132,가축 사육 종사원,6132,가축 사육 종사원
KSCO,7,4,6139,기타 사육 관련 종사원,6139,기타 사육관련 종사원
KSCO,7,4,6201,조림·산림경영인 및 벌목원,6201,조림·영림 및 벌목원
KSCO,7,4,6209,임산물 채취 및 기타 임업 관련 종사원,6209,임산물채취 및 기타 임업 관련 종사원
KSCO,7,4,6301,양식원,6301,양식원
KSCO,7,4,6302,어부 및 해녀,6302,어부 및 해녀
KSCO,7,4,7101,제빵사 및 제과원,7101,제빵원 및 제과원
KSCO,7,4,7102,떡 제조원,7102,떡제조원
KSCO,7,4,7103,정육가공원 및 도축원,7103,정육원 및 도축원
KSCO,7,4,7104,식품 및 담배 등급원,7104,식품 및 담배 등급원
KSCO,7,4,7105,김치 및 밑반찬 제조 종사원,7105,김치 및 밑반찬 제조 종사원
KSCO,7,4,7109,기타 식품가공 관련 종사원,7109,기타 식품가공관련 종사원
KSCO,7,4,7211,패턴사,7211,패턴사
KSCO,7,4,7212,재단사,7212,재단사
KSCO,7,4,7213,재봉사,7213,재봉사
KSCO,7,4,7214,제화원,7214,제화원
KSCO,7,4,7219,기타 섬유 및 가죽 관련 기능 종사원,7219,기타 섬유 및 가죽 관련 기능 종사원
KSCO,7,4,7221,한복 제조원,7221,한복 제조원
KSCO,7,4,7222,양장 및 양복 제조원,7222,양장 및 양복 제조원
